Gondi Word	Telugu Meaning
సుక్వల్	ఉతకడం
సుక్-	ఉతుకు
సుక్‌మన్వల్	సుఖంగా ఉండటం
సుకున్	ఇబ్బంది లేకుండా
సుకుర్ వార్	శుక్రవారము
సుజర సీమ్	బలి ఇవ్వు
సుజరంగ్	బలి ఇవ్వడం
సుట్టి	సెలవు
సుట్టింగ్	సెలవులు
సుట్టెమాతెర్	విడి పోయారు
సుటి కీ-	విడువు
సుట్టె-మా-	విడిపోయింది
సుతరి బడ్డె	ముల్లు కర్ర
సుత్తె	సుత్తె
సుత్లి	తాడు
సుద్రె మాత	అభివృద్ధి చెందిన
సుద్రె మా-	కోలుకున్న
సుద్రెమాయ్వల్	అభివృద్ది చెందడం
సుదుడ్ కియ్వల్	కడగడం చెయ్యి
సుదుడ్త	పవిత్రత
సున్న	సున్న
సుప్నె కెల్క్	వంగిన వెంట్రుకలు
సుప్లి	చిన్న చాట
సుప్లె	చిన్న గంప
సుయ్	సూది
సుయ్క్‌న మత్	సూదుల మందు
సుయ్యల్	మొన
సుయ్‌ పద్ది	ముళ్ల పంది
సుర్మ	కాటుక
సుర్వె	యేడు తెట్టెల తేనె
సుర్-	రొట్టెలు తయారు చెయ్యడం
సుర్‌పాపె	కొండ చిలుక
సురు	మొదలు
సురు కీ-	ప్రారంభించు
సురుఙ్ పాయ్వల్	తియ్యదనం
సురుత	మొదటి
సురుస్-	తీసి వెయ్యి
సురె	డెబ్భై
సురె అవ్ట్	డెబ్భై ఏనిమిది
సురె ఉంది	డెబ్భై ఒక్కటి
సురె నాలుంగ్	డెబ్బై నాలుగు
సురె పీట్	డెబ్భై తొమ్మిది
సురె మూంద్	డెబ్భై మూడు
సురె యేడుంగ్	డెబ్భై ఏడు
సురె రండ్	డెబ్భై రెండు
సురె సారుంగ్	డెబ్భై ఆరు
సురె సియుంగ్	డెబ్భై ఐదు
సులుడి	వేణువు
సుస్త్	మబ్బుగా
సూట్	గురి
సూడ్త	చూసినది
సూడ్తెర్	తిలకించారు
సూడ్నెన్ వాతెర్	చూడడానికి వచ్చారు
సూడ్లెన్ వికారం	క్రూరమైన
సూడ్లెన్ సొత్తెర్	చూడడానికి వెళ్లారు
సూడ్వక్ కీమ్	గుడ్డిగా చేయు
సూడ్సి	చూసి
సూడ్-	చూచుట
సూపే	చిట్టెలుక
సూర్ద యేర్	ఇంటి చూరుది నీరు
సూర్య గిరన్	సూర్యగ్రహణము
సూరె (మర్ర)	మునగ చెట్టు
సెక్‌పాంత	సెగలు
సెక్‌మామ్	ఎండ కాయడం
సెట్ట	బాహువు
సెట్ట సెవ్	కొంగు
సెట్టతగ	చేయిమీద
సెట్టతె	బాహువుతో
సెట్టెడ్	కొడవలి
సెడ్త బుద్ది	చెడ్డవాడు బుద్ధి
సెడ్మి	పుట్టింటి
సెన్	కంకి
సెర్క (మర్ర)	మొర్రి చెట్టు
సెర్న్‌డడ్	మరదలు
సెర్పుం	చెప్పులు
సెరులి (మర్ర)	మునగ చెట్టు
సెల్లె	లేదు
సెవ్వెర జాడి	మొక్క
సెవ్వెర్	బంక
సేక్ కీమ్	ఆరబెట్టు
సేకె మామ్	వేడికాచుకోవడం
సేకెమాంత	వేడి అగుట
సేఙ	కాయ
సేజరి	దగ్గరవాడు
సేట్	సేటు
సేటెంగ్	జననేంద్రియ వెంట్రుకలు
సేడ్త	అంటుకోవడం
సేడ్వ (జాడి)	ఒక రకమైన గడ్డి
సేప్ పండి	ఆపిల్ పండు
సేమెడ్	చీమిడి
సేర	ఒక చేతిలో తీసుకోవడము
సేరమెన్	దోసిల నిండ
సేర్	అరక
సేర్న్ డు	మరిది
సేర్న్‌డడ్	మరదలు
సేర్యడ్	తోడు కోడళ్లు
సేరి (తరస్)	జెర్రి పోతు పాము
సేరిక్	నమోదు అయినాడు
సేల	తువాలు
సేలడ్	చెల్లె
సేలడ్ తక్క	అక్కాచెల్లెలు
సేల్టె	చీము చెట్టు
సేవ	సేవ
సేవ్కల్	హాస్య నటుడు
సేస	పూజ బియ్యం
సొఙెటల్	కోపంగలవాడు
సొడ్య	వెళ్లిపో
సొడియ	పొమ్ము
సొడియంత	వెళుతుంది
సొడి-	పోయింది
సొడు సీమ్	వెళ్ళగొట్టు
సొద్దెల్	పొయ్యి
సొన్	బయలుదేరు
సొన్నెకె	వెళ్తున్నప్పుడు
సొన్మ	పోవద్దు
సొంట్	వెళ్ళండి
సొమ్మర్	సోమవారము
సొరొప్	రాలిన లేత చొప్ప
సొవ్వొర్	ఉప్పు
సొవిలె	పులుపు
సో	వెళ్ళు
సోక	పెట్టు
సోక్	శోకు
